"org.codehaus.sonar-plugins:sonar-artifact-size-plugin:0.1","org.codehaus.sonar:sonar-plugin-api:1.10","Compile"
"org.codehaus.sonar-plugins.l10n:sonar-l10n-es-plugin:1.0","org.codehaus.sonar:sonar-plugin-api:2.10","Compile"
"org.codehaus.sonar-plugins.l10n:sonar-l10n-fr-plugin:1.0","org.codehaus.sonar:sonar-plugin-api:2.10","Compile"
"org.codehaus.sonar-plugins.l10n:sonar-l10n-fr-plugin:1.1","org.codehaus.sonar:sonar-plugin-api:2.11","Compile"
"org.codehaus.sonar-plugins.l10n:sonar-l10n-el-plugin:1.0","org.codehaus.sonar:sonar-plugin-api:2.11","Compile"
"org.codehaus.sonar-plugins.jmeter:sonar-jmeter-plugin:0.1","org.codehaus.sonar:sonar-plugin-api:2.4","Compile"
"org.codehaus.sonar-plugins.dotnet.tools:stylecop-runner:1.0-RC3","org.codehaus.sonar:sonar-plugin-api:2.9","Compile"
"org.codehaus.sonar-plugins.dotnet.tools:dotnet-tools-commons:1.0-RC3","org.codehaus.sonar:sonar-plugin-api:2.9","Compile"
"org.codehaus.sonar:sonar-testing-harness:2.11","org.codehaus.sonar:sonar-plugin-api:2.11","Compile"
"org.codehaus.sonar:sonar-core:2.11","org.codehaus.sonar:sonar-plugin-api:2.11","Compile"
"org.codehaus.sonar-plugins.dotnet.tools:stylecop-runner:1.0-RC1","org.codehaus.sonar:sonar-plugin-api:2.9-RC1","Compile"
"org.codehaus.sonar-plugins.dotnet.tools:stylecop-runner:1.0-RC2","org.codehaus.sonar:sonar-plugin-api:2.9-RC1","Compile"
"org.codehaus.sonar-plugins.dotnet.tools:gendarme-runner:1.0-RC1","org.codehaus.sonar:sonar-plugin-api:2.9-RC1","Compile"
"org.codehaus.sonar-plugins.dotnet.tools:gallio-runner:1.0-RC3","org.codehaus.sonar:sonar-plugin-api:2.9","Compile"
"org.codehaus.sonar-plugins.dotnet.tools:gallio-runner:1.0-RC2","org.codehaus.sonar:sonar-plugin-api:2.9-RC1","Compile"
"org.codehaus.sonar-plugins.dotnet.tools:fxcop-runner:1.0","org.codehaus.sonar:sonar-plugin-api:2.9","Compile"
"org.codehaus.sonar-plugins.dotnet.tools:dotnet-tools-commons:1.0","org.codehaus.sonar:sonar-plugin-api:2.9","Compile"
"org.codehaus.sonar-plugins.dotnet:sonar-plugin-stylecop:0.2","org.codehaus.sonar:sonar-plugin-api:2.1.1","Compile"
"org.codehaus.sonar-plugins.dotnet:sonar-plugin-stylecop:0.4","org.codehaus.sonar:sonar-plugin-api:2.1.1","Compile"
"org.codehaus.sonar-plugins.dotnet:sonar-plugin-stylecop:0.3","org.codehaus.sonar:sonar-plugin-api:2.1.1","Compile"
"org.codehaus.sonar-plugins.dotnet:sonar-plugin-stylecop:0.1","org.codehaus.sonar:sonar-plugin-api:2.1.1","Compile"
"org.codehaus.sonar-plugins.dotnet:sonar-plugin-stylecop:0.5","org.codehaus.sonar:sonar-plugin-api:2.1.1","Compile"
"org.codehaus.sonar-plugins.dotnet:sonar-plugin-sourcemonitor:0.6","org.codehaus.sonar:sonar-plugin-api:2.1.1","Compile"
"org.codehaus.sonar-plugins.dotnet:sonar-plugin-dotnet-core:0.6","org.codehaus.sonar:sonar-plugin-api:2.1.1","Compile"
"org.codehaus.sonar-plugins.dotnet:sonar-plugin-gendarme:0.6","org.codehaus.sonar:sonar-plugin-api:2.1.1","Compile"
"org.codehaus.sonar-plugins.dotnet:sonar-plugin-gallio:0.4","org.codehaus.sonar:sonar-plugin-api:2.1.1","Compile"
"org.codehaus.sonar-plugins.dotnet:sonar-plugin-gendarme:0.4","org.codehaus.sonar:sonar-plugin-api:2.1.1","Compile"
"org.codehaus.sonar-plugins.dotnet:sonar-plugin-gendarme:0.2","org.codehaus.sonar:sonar-plugin-api:2.1.1","Compile"
"org.codehaus.sonar-plugins.dotnet:sonar-plugin-gendarme:0.3","org.codehaus.sonar:sonar-plugin-api:2.1.1","Compile"
"org.codehaus.sonar-plugins.dotnet:sonar-plugin-gallio:0.6","org.codehaus.sonar:sonar-plugin-api:2.1.1","Compile"
"org.codehaus.sonar-plugins.dotnet:sonar-plugin-dotnet-cpd:0.6","org.codehaus.sonar:sonar-plugin-api:2.1.1","Compile"
"org.codehaus.sonar-plugins.dotnet:sonar-plugin-dotnet-cpd:0.3","org.codehaus.sonar:sonar-plugin-api:2.1.1","Compile"
"org.codehaus.sonar-plugins.dotnet:sonar-plugin-dotnet-cpd:0.4","org.codehaus.sonar:sonar-plugin-api:2.1.1","Compile"
"org.codehaus.sonar-plugins.dotnet:sonar-plugin-dotnet-cpd:0.2","org.codehaus.sonar:sonar-plugin-api:2.1.1","Compile"
"org.codehaus.sonar-plugins.dotnet:sonar-plugin-dotnet-cpd:0.1","org.codehaus.sonar:sonar-plugin-api:2.1.1","Compile"
"org.codehaus.sonar-plugins.dotnet.tools:gendarme-runner:1.0-RC3","org.codehaus.sonar:sonar-plugin-api:2.9","Compile"
"org.codehaus.sonar-plugins.dotnet.tools:stylecop-runner:1.0","org.codehaus.sonar:sonar-plugin-api:2.9","Compile"
"org.codehaus.sonar-plugins.dotnet.tools:gendarme-runner:1.0","org.codehaus.sonar:sonar-plugin-api:2.9","Compile"
"org.codehaus.sonar-plugins.dotnet.tools:fxcop-runner:1.0-RC1","org.codehaus.sonar:sonar-plugin-api:2.9-RC1","Compile"
"org.codehaus.sonar-plugins.dotnet.tools:fxcop-runner:1.0-RC2","org.codehaus.sonar:sonar-plugin-api:2.9-RC1","Compile"
"org.codehaus.sonar-plugins.dotnet.tools:fxcop-runner:1.0-RC3","org.codehaus.sonar:sonar-plugin-api:2.9","Compile"
"org.codehaus.sonar:sonar-core:1.4RC1","org.codehaus.sonar:sonar-plugin-api:1.4RC1","Compile"
"org.codehaus.sonar:sonar-core:1.4.2","org.codehaus.sonar:sonar-plugin-api:1.4.2","Compile"
"org.codehaus.sonar:sonar-core:1.4","org.codehaus.sonar:sonar-plugin-api:1.4","Compile"
"org.codehaus.sonar:sonar-core:1.4RC2","org.codehaus.sonar:sonar-plugin-api:1.4RC2","Compile"
"org.codehaus.sonar:sonar-core:1.4.1","org.codehaus.sonar:sonar-plugin-api:1.4.1","Compile"
"org.codehaus.sonar:sonar-testing-harness:2.9","org.codehaus.sonar:sonar-plugin-api:2.9","Compile"
"org.codehaus.sonar:sonar-testing-harness:2.9-RC1","org.codehaus.sonar:sonar-plugin-api:2.9-RC1","Compile"
"org.codehaus.sonar:sonar-testing-harness:2.8","org.codehaus.sonar:sonar-plugin-api:2.8","Compile"
"org.codehaus.sonar:sonar-testing-harness:2.7-RC3","org.codehaus.sonar:sonar-plugin-api:2.7-RC3","Compile"
"org.codehaus.sonar:sonar-core:2.9","org.codehaus.sonar:sonar-plugin-api:2.9","Compile"
"org.codehaus.sonar:sonar-testing-harness:2.7-RC2","org.codehaus.sonar:sonar-plugin-api:2.7-RC2","Compile"
"org.codehaus.sonar:sonar-testing-harness:2.7","org.codehaus.sonar:sonar-plugin-api:2.7","Compile"
"org.codehaus.sonar:sonar-testing-harness:2.6","org.codehaus.sonar:sonar-plugin-api:2.6","Compile"
"org.codehaus.sonar:sonar-core:2.8","org.codehaus.sonar:sonar-plugin-api:2.8","Compile"
"org.codehaus.sonar:sonar-testing-harness:2.5-RC1","org.codehaus.sonar:sonar-plugin-api:2.5-RC1","Compile"
"org.codehaus.sonar:sonar-core:2.7","org.codehaus.sonar:sonar-plugin-api:2.7","Compile"
"org.codehaus.sonar:sonar-testing-harness:2.4","org.codehaus.sonar:sonar-plugin-api:2.4","Compile"
"org.codehaus.sonar:sonar-testing-harness:2.4-RC2","org.codehaus.sonar:sonar-plugin-api:2.4-RC2","Compile"
"org.codehaus.sonar:sonar-testing-harness:2.4-RC1","org.codehaus.sonar:sonar-plugin-api:2.4-RC1","Compile"
"org.codehaus.sonar:sonar-testing-harness:2.3.1","org.codehaus.sonar:sonar-plugin-api:2.3.1","Compile"
"org.codehaus.sonar:sonar-testing-harness:2.3M1","org.codehaus.sonar:sonar-plugin-api:2.3M1","Compile"
"org.codehaus.sonar:sonar-testing-harness:2.3","org.codehaus.sonar:sonar-plugin-api:2.3","Compile"
"org.codehaus.sonar:sonar-testing-harness:2.2RC2","org.codehaus.sonar:sonar-plugin-api:2.2RC2","Compile"
"org.codehaus.sonar:sonar-core:2.3M1","org.codehaus.sonar:sonar-plugin-api:2.3M1","Compile"
"org.codehaus.sonar:sonar-testing-harness:2.1RC2","org.codehaus.sonar:sonar-plugin-api:2.1RC2","Compile"
"org.codehaus.sonar:sonar-testing-harness:2.11-RC3","org.codehaus.sonar:sonar-plugin-api:2.11-RC3","Compile"
"org.codehaus.sonar:sonar-testing-harness:2.11-RC2","org.codehaus.sonar:sonar-plugin-api:2.11-RC2","Compile"
"org.codehaus.sonar:sonar-testing-harness:2.2M1","org.codehaus.sonar:sonar-plugin-api:2.2M1","Compile"
"org.codehaus.sonar:sonar-testing-harness:2.11-RC1","org.codehaus.sonar:sonar-plugin-api:2.11-RC1","Compile"
"org.codehaus.sonar:sonar-testing-harness:2.10-RC1","org.codehaus.sonar:sonar-plugin-api:2.10-RC1","Compile"
"org.codehaus.sonar:sonar-core:2.11-RC1","org.codehaus.sonar:sonar-plugin-api:2.11-RC1","Compile"
"org.codehaus.sonar:sonar-plugin-testing-harness:2.1M1","org.codehaus.sonar:sonar-plugin-api:2.1M1","Compile"
"org.codehaus.sonar:sonar-batch:2.9-RC1","org.codehaus.sonar:sonar-plugin-api:2.9-RC1","Compile"
"org.codehaus.sonar:sonar-batch:2.8","org.codehaus.sonar:sonar-plugin-api:2.8","Compile"
"org.codehaus.sonar:sonar-batch:2.8-RC2","org.codehaus.sonar:sonar-plugin-api:2.8-RC2","Compile"
"org.codehaus.sonar:sonar-core:2.8-RC2","org.codehaus.sonar:sonar-plugin-api:2.8-RC2","Compile"
"org.codehaus.sonar:sonar-batch:2.7-RC3","org.codehaus.sonar:sonar-plugin-api:2.7-RC3","Compile"
"org.codehaus.sonar:sonar-java-api:2.9-RC1","org.codehaus.sonar:sonar-plugin-api:2.9-RC1","Compile"
"org.codehaus.sonar:sonar-batch:2.7-RC2","org.codehaus.sonar:sonar-plugin-api:2.7-RC2","Compile"
"org.codehaus.sonar:sonar-batch:2.6-RC1","org.codehaus.sonar:sonar-plugin-api:2.6-RC1","Compile"
"org.codehaus.sonar:sonar-java-api:2.7-RC3","org.codehaus.sonar:sonar-plugin-api:2.7-RC3","Compile"
"org.codehaus.sonar:sonar-batch:2.4-RC2","org.codehaus.sonar:sonar-plugin-api:2.4-RC2","Compile"
"org.codehaus.sonar:sonar-batch:2.3.1","org.codehaus.sonar:sonar-plugin-api:2.3.1","Compile"
"org.codehaus.sonar:sonar-batch:2.4-RC1","org.codehaus.sonar:sonar-plugin-api:2.4-RC1","Compile"
"org.codehaus.sonar:sonar-batch:2.3M1","org.codehaus.sonar:sonar-plugin-api:2.3M1","Compile"
"org.codehaus.sonar:sonar-batch:2.3-RC2","org.codehaus.sonar:sonar-plugin-api:2.3-RC2","Compile"
"org.codehaus.sonar:sonar-batch:2.3","org.codehaus.sonar:sonar-plugin-api:2.3","Compile"
"org.codehaus.sonar:sonar-deprecated:2.3.1","org.codehaus.sonar:sonar-plugin-api:2.3.1","Compile"
"org.codehaus.sonar:sonar-batch:2.11-RC2","org.codehaus.sonar:sonar-plugin-api:2.11-RC2","Compile"
"org.codehaus.sonar:sonar-batch:2.11-RC1","org.codehaus.sonar:sonar-plugin-api:2.11-RC1","Compile"
"org.codehaus.sonar:sonar-batch:2.10","org.codehaus.sonar:sonar-plugin-api:2.10","Compile"
"org.codehaus.sonar:sonar-batch:2.10-RC1","org.codehaus.sonar:sonar-plugin-api:2.10-RC1","Compile"
"org.codehaus.sonar:sonar-java-api:2.11-RC2","org.codehaus.sonar:sonar-plugin-api:2.11-RC2","Compile"
"org.codehaus.sonar:sonar-batch:2.10-RC2","org.codehaus.sonar:sonar-plugin-api:2.10-RC2","Compile"
